title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Andros Apple Compote 8x100g,/en/food/inventories/canned-conserved/fruits/apple-puree-sauce/andros-apple-compote-8x100g/p/3370971,800g,4.5,6.3,,,inventories,canned-conserved,fruits
Andros Apple Raspberry Compote 4x100g,/en/food/inventories/canned-conserved/fruits/apple-puree-sauce/andros-apple-raspberry-compote-4x100g/p/4884680,400g,5.0,3.6,,,inventories,canned-conserved,fruits
Andros Apple Strawberry Compote 8x100g,/en/food/inventories/canned-conserved/fruits/apple-puree-sauce/andros-apple-strawberry-compote-8x100g/p/4884812,800g,4.0,6.3,,,inventories,canned-conserved,fruits
Beleaf Skyr Style Almond & Strawberry,/en/food/dairy-products-eggs/desserts-cream/special-desserts/beleaf-skyr-style-almond-strawberry/p/6738318,150g,4.5,2.25,,,dairy-products-eggs,desserts-cream,special-desserts
Beleaf Tiramisu,/en/food/dairy-products-eggs/desserts-cream/special-desserts/beleaf-tiramisu/p/6630227,90g,5.0,2.6,,,dairy-products-eggs,desserts-cream,special-desserts
Bonne Maman Caramel Flan 2x100g,/en/food/dairy-products-eggs/desserts-cream/pudding-flan/bonne-maman-caramel-flan-2x100g/p/5934915,200g,4.5,2.45,,,dairy-products-eggs,desserts-cream,pudding-flan
Bonne Maman Crème Brûlée Desserts 2x100g,/en/food/dairy-products-eggs/desserts-cream/special-desserts/bonne-maman-creme-brulee-desserts-2x100g/p/3700337,200g,4.5,3.95,,,dairy-products-eggs,desserts-cream,special-desserts
Bonne Maman Soft Chocolate Heart Desserts 2 Pieces,/en/food/dairy-products-eggs/desserts-cream/special-desserts/bonne-maman-soft-chocolate-heart-desserts-2-pieces/p/4585956,160g,5.0,3.95,,,dairy-products-eggs,desserts-cream,special-desserts
Cailler Chocolate Mousse 2x60g,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/cailler-chocolate-mousse-2x60g/p/6785608,120g,4.5,2.5,,,dairy-products-eggs,desserts-cream,cream-mousse
Cailler Crème Dessert Cremant,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/cailler-creme-dessert-cremant/p/6227589,200g,4.5,2.55,,,dairy-products-eggs,desserts-cream,cream-mousse
Cailler Milk Chocolate Cream Dessert 2x100g,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/cailler-milk-chocolate-cream-dessert-2x100g/p/5976069,200g,4.5,2.55,,,dairy-products-eggs,desserts-cream,cream-mousse
Chiefs Chocolate Protein Pudding,/en/food/dairy-products-eggs/desserts-cream/pudding-flan/chiefs-chocolate-protein-pudding/p/6009575,200g,4.5,2.65,,,dairy-products-eggs,desserts-cream,pudding-flan
Chiefs Vanilla Protein Pudding,/en/food/dairy-products-eggs/desserts-cream/pudding-flan/chiefs-vanilla-protein-pudding/p/6009577,200g,4.5,2.65,,,dairy-products-eggs,desserts-cream,pudding-flan
Children's Egg Pudding,/en/food/dairy-products-eggs/desserts-cream/pudding-flan/children-s-egg-pudding/p/6701690,70g,5.0,1.65,,,dairy-products-eggs,desserts-cream,pudding-flan
Danette chocolate & vanilla pudding 4x125g,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/danette-chocolate-vanilla-pudding-4x125g/p/3080516,500g,4.0,3.7,,,dairy-products-eggs,desserts-cream,cream-mousse
Danette Mousse Schokolade 4x80g,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/danette-mousse-schokolade-4x80g/p/3845419,320g,5.0,4.1,,,dairy-products-eggs,desserts-cream,cream-mousse
Dessert Caramel Cream Dessert 4x125g,/en/food/dairy-products-eggs/desserts-cream/cream-mousse/dessert-caramel-cream-dessert-4x125g/p/3845379,500g,5.0,1.75,,,dairy-products-eggs,desserts-cream,cream-mousse
Emmi Milkiss Chocolate Pudding Dessert 4x75g,/en/food/dairy-products-eggs/desserts-cream/pudding-flan/emmi-milkiss-chocolate-pudding-dessert-4x75g/p/3570333,300g,4.5,3.6,,,dairy-products-eggs,desserts-cream,pudding-flan
Emmi Natural Semolina Pudding Cup,/en/food/dairy-products-eggs/desserts-cream/rice-pudding-semolina/emmi-natural-semolina-pudding-cup/p/3845442,175g,5.0,1.35,,,dairy-products-eggs,desserts-cream,rice-pudding-semolina
Emmi Nature Semolina Pot,/en/food/dairy-products-eggs/desserts-cream/rice-pudding-semolina/emmi-nature-semolina-pot/p/6223145,400g,4.0,2.95,,,dairy-products-eggs,desserts-cream,rice-pudding-semolina
