title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3
Actimel multifruit yoghurt drink 10x100g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/actimel-multifruit-yoghurt-drink-10x100g/p/6559657,1000g,4.5,8.25,,,drinks,frozen-milk-drinks,probiotic-drinks
Actimel strawberry yoghurt drink 10x100g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/actimel-strawberry-yoghurt-drink-10x100g/p/6346423,1000g,4.5,8.25,,,drinks,frozen-milk-drinks,probiotic-drinks
Activia probiotic mixed cereal yoghurt 8x115g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/activia-probiotic-mixed-cereal-yoghurt-8x115g/p/6333974,920g,5.0,5.2,6.95,25%,drinks,frozen-milk-drinks,probiotic-drinks
Alpro Almond Coffee Drink 2x  235ml,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/alpro-almond-coffee-drink/p/6345622,2x 235ml,4.0,4.6,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Alpro Caramel Soya Coffee Drink 2x  235ml,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/alpro-caramel-soya-coffee-drink/p/6345624,2x 235ml,4.0,4.6,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Alpro Protein Drink Chocolate 2x  1l,/en/food/drinks/frozen-milk-drinks/chocolate-milk-drinks/alpro-protein-drink-chocolate/p/6706775,2x 1l,4.5,6.6,,,drinks,frozen-milk-drinks,chocolate-milk-drinks
Benecol Special Blueberry Yogurt Drinks 12x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/benecol-special-blueberry-yogurt-drinks-12x65ml/p/5748027,780ml,5.0,9.5,11.2,15%,drinks,frozen-milk-drinks,probiotic-drinks
Benecol Special Blueberry Yogurt Drinks 6x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/benecol-special-blueberry-yogurt-drinks-6x65ml/p/4884972,390ml,4.5,5.6,,,drinks,frozen-milk-drinks,probiotic-drinks
Benecol Special Multi-Fruit Yogurt Drinks 6x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/benecol-special-multi-fruit-yogurt-drinks-6x65ml/p/5876774,390ml,3.0,5.6,,,drinks,frozen-milk-drinks,probiotic-drinks
Benecol Special Strawberry Yogurt Drinks 12x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/benecol-special-strawberry-yogurt-drinks-12x65ml/p/4827242,780ml,4.0,9.5,11.2,15%,drinks,frozen-milk-drinks,probiotic-drinks
Benecol Special Strawberry Yogurt Drinks 6x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/benecol-special-strawberry-yogurt-drinks-6x65ml/p/3845535,390ml,4.5,5.6,,,drinks,frozen-milk-drinks,probiotic-drinks
Bifidus Berries Yoghurt no added sugar lactose-free,/en/food/drinks/frozen-milk-drinks/yogurt-drinks-buttermilk/bifidus-berries-yoghurt-no-added-sugar-lactose-free/p/6841778,,0.0,2.25,,,drinks,frozen-milk-drinks,yogurt-drinks-buttermilk
Bifidus Tropical Yoghurt no added sugar lactose-free,/en/food/drinks/frozen-milk-drinks/yogurt-drinks-buttermilk/bifidus-tropical-yoghurt-no-added-sugar-lactose-free/p/6841715,500ml,0.0,2.25,,,drinks,frozen-milk-drinks,yogurt-drinks-buttermilk
Caffè Lattesso Cappuccino Coffee,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/caffe-lattesso-cappuccino-coffee/p/4419796,250ml,4.5,2.4,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Caffè Lattesso Espresso Coffee,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/caffe-lattesso-espresso-coffee/p/4419798,250ml,5.0,2.4,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Caffè Lattesso Fit Coffee with Lactose Free Milk,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/caffe-lattesso-fit-coffee-with-lactose-free-milk/p/4656311,250ml,4.5,2.4,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Caffè Lattesso Macchiato Coffee,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/caffe-lattesso-macchiato-coffee/p/4419753,250ml,5.0,2.4,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Caffè Lattesso Zero,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/caffe-lattesso-zero/p/6852955,250ml,3.5,2.4,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Cailler Drink Choco Dream,/en/food/drinks/frozen-milk-drinks/chocolate-milk-drinks/cailler-drink-choco-dream/p/6631824,330ml,4.5,2.25,,,drinks,frozen-milk-drinks,chocolate-milk-drinks
Chiefs Choco Mountain Milk Protein Drink 2x  330ml,/en/food/drinks/frozen-milk-drinks/milkshakes-lassi/chiefs-choco-mountain-milk-protein-drink/p/5668359,2x 330ml,5.0,5.9,,,drinks,frozen-milk-drinks,milkshakes-lassi
Chiefs Milk Protein Coffee County Drink 2x  330ml,/en/food/drinks/frozen-milk-drinks/coffee-drinks-chai-latte/chiefs-milk-protein-coffee-county-drink/p/5849496,2x 330ml,4.5,5.9,,,drinks,frozen-milk-drinks,coffee-drinks-chai-latte
Chiefs Protein Milk Limited Edition 2x  330ml,/en/food/drinks/frozen-milk-drinks/milkshakes-lassi/chiefs-protein-milk-limited-edition/p/6706279,2x 330ml,4.0,5.9,,,drinks,frozen-milk-drinks,milkshakes-lassi
Chiefs Strawberry Protein Milk Drink 2x  330ml,/en/food/drinks/frozen-milk-drinks/yogurt-drinks-buttermilk/chiefs-strawberry-protein-milk-drink/p/6118987,2x 330ml,5.0,5.9,,,drinks,frozen-milk-drinks,yogurt-drinks-buttermilk
Chiefs Vanilla Drive Milk Protein Drink 2x  330ml,/en/food/drinks/frozen-milk-drinks/milkshakes-lassi/chiefs-vanilla-drive-milk-protein-drink/p/5668401,2x 330ml,4.5,5.9,,,drinks,frozen-milk-drinks,milkshakes-lassi
Comella UHT Choco-Drink,/en/food/drinks/frozen-milk-drinks/chocolate-milk-drinks/comella-uht-choco-drink/p/3378920,330ml,4.5,1.95,,,drinks,frozen-milk-drinks,chocolate-milk-drinks
Comella UHT Choco-Drink 3x  500ml,/en/food/drinks/frozen-milk-drinks/chocolate-milk-drinks/comella-uht-choco-drink/p/3081407,3x 500ml,5.0,7.8,,,drinks,frozen-milk-drinks,chocolate-milk-drinks
Danone Actimel Classic 0% 10x100g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/danone-actimel-classic-0-10x100g/p/6859951,1000g,0.0,8.25,,,drinks,frozen-milk-drinks,probiotic-drinks
Danone Actimel Power Blueberry 8x100g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/danone-actimel-power-blueberry-8x100g/p/6859958,800g,5.0,6.95,,,drinks,frozen-milk-drinks,probiotic-drinks
Danone Actimel Tropical sugar-free 6x100g,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/danone-actimel-tropical-sugar-free-6x100g/p/6791020,600g,0.0,5.5,,,drinks,frozen-milk-drinks,probiotic-drinks
Danonino strawberry quark squeeze pack 4x70g,/en/food/drinks/frozen-milk-drinks/yogurt-drinks-buttermilk/danonino-strawberry-quark-squeeze-pack-4x70g/p/5803570,280g,4.5,3.3,,,drinks,frozen-milk-drinks,yogurt-drinks-buttermilk
Emmi Aktifit Banane ohne Zucker 6x65ml,/en/food/drinks/frozen-milk-drinks/probiotic-drinks/emmi-aktifit-banane-ohne-zucker-6x65ml/p/6996627,390ml,0.0,4.95,,,drinks,frozen-milk-drinks,probiotic-drinks
